num,nSeq,I1,I2,O1,O2,A1,A2,A3,A4,A5,A6,timestamp_epoch_ms,label,keypress_sample_number,keypress_elapsed_ms,keypress_timestamp_ms
500,5402,0,0,0,0,520,512,0,0,38,5,1764793040835,blink,5401,11724.00007,1764793040835
501,5403,0,0,0,0,513,512,0,0,38,5,1764793040836,blink,5402,11725.00007,1764793040836
502,5404,0,0,0,0,512,514,1,0,38,5,1764793040837,blink,5403,11726.00007,1764793040837
503,5405,0,0,0,0,515,511,0,0,38,4,1764793040838,blink,5404,11727.00007,1764793040838
504,5406,0,0,0,0,529,512,0,0,38,3,1764793040839,blink,5405,11728.00007,1764793040839
505,5407,0,0,0,0,513,511,0,0,38,3,1764793040840,blink,5406,11729.00007,1764793040840
506,5408,0,0,0,0,508,510,1,0,38,5,1764793040841,blink,5407,11730.00007,1764793040841
507,5409,0,0,0,0,499,506,0,0,38,5,1764793040842,blink,5408,11731.00007,1764793040842
508,5410,0,0,0,0,511,507,0,0,38,5,1764793040843,blink,5409,11732.00007,1764793040843
509,5411,0,0,0,0,512,508,0,0,38,5,1764793040844,blink,5410,11733.00007,1764793040844
510,5412,0,0,0,0,504,509,0,0,38,5,1764793040845,blink,5411,11734.00007,1764793040845
511,5413,0,0,0,0,503,511,0,0,38,4,1764793040846,blink,5412,11735.00007,1764793040846
512,5414,0,0,0,0,497,509,0,0,38,3,1764793040847,blink,5413,11736.00007,1764793040847
513,5415,0,0,0,0,499,508,0,0,38,2,1764793040848,blink,5414,11737.00007,1764793040848
514,5416,0,0,0,0,507,509,1,0,38,5,1764793040849,blink,5415,11738.00007,1764793040849
515,5417,0,0,0,0,512,506,0,0,38,5,1764793040850,blink,5416,11739.00007,1764793040850
516,5418,0,0,0,0,512,508,0,0,38,5,1764793040851,blink,5417,11740.00007,1764793040851
517,5419,0,0,0,0,513,510,0,0,38,5,1764793040852,blink,5418,11741.00007,1764793040852
518,5420,0,0,0,0,513,508,1,0,38,5,1764793040853,blink,5419,11742.00007,1764793040853
519,5421,0,0,0,0,513,510,0,0,38,5,1764793040854,blink,5420,11743.00007,1764793040854
520,5422,0,0,0,0,519,511,0,0,38,4,1764793040855,blink,5421,11744.00007,1764793040855
521,5423,0,0,0,0,526,511,0,0,38,3,1764793040856,blink,5422,11745.00007,1764793040856
522,5424,0,0,0,0,516,510,0,0,38,4,1764793040857,blink,5423,11746.00007,1764793040857
523,5425,0,0,0,0,497,510,0,0,38,5,1764793040858,blink,5424,11747.00007,1764793040858
524,5426,0,0,0,0,501,508,0,0,38,5,1764793040859,blink,5425,11748.00007,1764793040859
525,5427,0,0,0,0,502,510,0,0,38,5,1764793040860,blink,5426,11749.00007,1764793040860
526,5428,0,0,0,0,502,509,1,0,38,5,1764793040861,blink,5427,11750.00007,1764793040861
527,5429,0,0,0,0,509,508,0,0,38,5,1764793040862,blink,5428,11751.00007,1764793040862
528,5430,0,0,0,0,511,509,0,0,38,4,1764793040863,blink,5429,11752.00007,1764793040863
529,5431,0,0,0,0,504,510,0,0,38,3,1764793040864,blink,5430,11753.00007,1764793040864
530,5432,0,0,0,0,515,511,1,0,38,3,1764793040865,blink,5431,11754.00007,1764793040865
531,5433,0,0,0,0,513,509,0,0,38,5,1764793040866,blink,5432,11755.00007,1764793040866
532,5434,0,0,0,0,514,510,0,0,38,5,1764793040867,blink,5433,11756.00007,1764793040867
533,5435,0,0,0,0,511,511,0,0,38,5,1764793040868,blink,5434,11757.00007,1764793040868
534,5436,0,0,0,0,509,511,0,0,38,5,1764793040869,blink,5435,11758.00007,1764793040869
535,5437,0,0,0,0,518,511,0,0,38,5,1764793040870,blink,5436,11759.00007,1764793040870
536,5438,0,0,0,0,515,513,0,0,38,4,1764793040871,blink,5437,11760.00007,1764793040871
537,5439,0,0,0,0,524,513,0,0,38,3,1764793040872,blink,5438,11761.00007,1764793040872
538,5440,0,0,0,0,522,512,0,0,38,2,1764793040873,blink,5439,11762.00007,1764793040873
539,5441,0,0,0,0,516,513,0,0,38,5,1764793040874,blink,5440,11763.00007,1764793040874
540,5442,0,0,0,0,497,513,0,0,38,5,1764793040875,blink,5441,11764.00007,1764793040875
541,5443,0,0,0,0,493,513,0,0,38,5,1764793040876,blink,5442,11765.00007,1764793040876
542,5444,0,0,0,0,503,511,0,0,39,5,1764793040877,blink,5443,11766.00007,1764793040877
543,5445,0,0,0,0,505,510,0,0,38,5,1764793040878,blink,5444,11767.00007,1764793040878
544,5446,0,0,0,0,516,512,0,0,38,5,1764793040879,blink,5445,11768.00007,1764793040879
545,5447,0,0,0,0,498,512,0,0,38,4,1764793040880,blink,5446,11769.00007,1764793040880
546,5448,0,0,0,0,496,512,1,0,38,3,1764793040881,blink,5447,11770.00007,1764793040881
547,5449,0,0,0,0,503,512,0,0,38,4,1764793040882,blink,5448,11771.00007,1764793040882
548,5450,0,0,0,0,516,511,0,0,38,5,1764793040883,blink,5449,11772.00007,1764793040883
549,5451,0,0,0,0,512,510,0,0,38,5,1764793040884,blink,5450,11773.00007,1764793040884
550,5452,0,0,0,0,523,511,0,0,39,5,1764793040885,blink,5451,11774.00007,1764793040885
551,5453,0,0,0,0,517,509,0,0,38,5,1764793040886,blink,5452,11775.00007,1764793040886
552,5454,0,0,0,0,514,511,0,0,38,5,1764793040887,blink,5453,11776.00007,1764793040887
553,5455,0,0,0,0,520,511,0,0,38,4,1764793040888,blink,5454,11777.00007,1764793040888
554,5456,0,0,0,0,524,511,0,0,38,3,1764793040889,blink,5455,11778.00007,1764793040889
555,5457,0,0,0,0,517,511,0,0,38,3,1764793040890,blink,5456,11779.00007,1764793040890
556,5458,0,0,0,0,506,512,0,0,38,5,1764793040891,blink,5457,11780.00007,1764793040891
557,5459,0,0,0,0,496,511,0,0,38,5,1764793040892,blink,5458,11781.00007,1764793040892
558,5460,0,0,0,0,504,509,0,0,39,5,1764793040893,blink,5459,11782.00007,1764793040893
559,5461,0,0,0,0,502,511,0,0,38,5,1764793040894,blink,5460,11783.00007,1764793040894
560,5462,0,0,0,0,505,513,0,0,38,5,1764793040895,blink,5461,11784.00007,1764793040895
561,5463,0,0,0,0,513,514,0,0,38,5,1764793040896,blink,5462,11785.00007,1764793040896
562,5464,0,0,0,0,503,513,1,0,38,3,1764793040897,blink,5463,11786.00007,1764793040897
563,5465,0,0,0,0,498,512,0,0,38,2,1764793040898,blink,5464,11787.00007,1764793040898
564,5466,0,0,0,0,505,512,0,0,38,5,1764793040899,blink,5465,11788.00007,1764793040899
565,5467,0,0,0,0,515,512,0,0,38,5,1764793040900,blink,5466,11789.00007,1764793040900
566,5468,0,0,0,0,517,513,1,0,38,5,1764793040901,blink,5467,11790.00007,1764793040901
567,5469,0,0,0,0,518,512,0,0,38,5,1764793040902,blink,5468,11791.00007,1764793040902
568,5470,0,0,0,0,511,512,0,0,38,5,1764793040903,blink,5469,11792.00007,1764793040903
569,5471,0,0,0,0,516,513,0,0,38,5,1764793040904,blink,5470,11793.00007,1764793040904
570,5472,0,0,0,0,517,511,0,0,38,3,1764793040905,blink,5471,11794.00007,1764793040905
571,5473,0,0,0,0,519,511,0,0,38,3,1764793040906,blink,5472,11795.00007,1764793040906
572,5474,0,0,0,0,520,512,0,0,38,4,1764793040907,blink,5473,11796.00007,1764793040907
573,5475,0,0,0,0,508,515,0,0,38,5,1764793040908,blink,5474,11797.00007,1764793040908
574,5476,0,0,0,0,500,515,0,0,38,5,1764793040909,blink,5475,11798.00007,1764793040909
575,5477,0,0,0,0,503,514,0,0,38,5,1764793040910,blink,5476,11799.00007,1764793040910
576,5478,0,0,0,0,505,515,0,0,38,5,1764793040911,blink,5477,11800.00007,1764793040911
577,5479,0,0,0,0,509,515,0,0,38,5,1764793040912,blink,5478,11801.00007,1764793040912
578,5480,0,0,0,0,510,515,1,0,38,4,1764793040913,blink,5479,11802.00007,1764793040913
579,5481,0,0,0,0,499,513,0,0,38,3,1764793040914,blink,5480,11803.00007,1764793040914
580,5482,0,0,0,0,501,512,0,0,38,3,1764793040915,blink,5481,11804.00007,1764793040915
581,5483,0,0,0,0,508,513,0,0,38,5,1764793040916,blink,5482,11805.00007,1764793040916
582,5484,0,0,0,0,514,510,0,0,38,5,1764793040917,blink,5483,11806.00007,1764793040917
583,5485,0,0,0,0,518,509,0,51,38,5,1764793040918,blink,5484,11807.00007,1764793040918
584,5486,0,0,0,0,519,510,0,62,38,5,1764793040919,blink,5485,11808.00007,1764793040919
585,5487,0,0,0,0,513,511,0,66,38,5,1764793040920,blink,5486,11809.00007,1764793040920
586,5488,0,0,0,0,515,510,0,58,38,4,1764793040921,blink,5487,11810.00007,1764793040921
587,5489,0,0,0,0,524,511,0,24,38,3,1764793040922,blink,5488,11811.00007,1764793040922
588,5490,0,0,0,0,518,513,0,0,38,2,1764793040923,blink,5489,11812.00007,1764793040923
589,5491,0,0,0,0,514,514,0,0,38,5,1764793040924,blink,5490,11813.00007,1764793040924
590,5492,0,0,0,0,508,514,1,0,38,5,1764793040925,blink,5491,11814.00007,1764793040925
591,5493,0,0,0,0,496,512,0,0,38,5,1764793040926,blink,5492,11815.00007,1764793040926
592,5494,0,0,0,0,504,511,0,0,38,5,1764793040927,blink,5493,11816.00007,1764793040927
593,5495,0,0,0,0,510,510,0,0,38,5,1764793040928,blink,5494,11817.00007,1764793040928
594,5496,0,0,0,0,508,508,0,0,38,5,1764793040929,blink,5495,11818.00007,1764793040929
595,5497,0,0,0,0,500,509,0,0,38,4,1764793040930,blink,5496,11819.00007,1764793040930
596,5498,0,0,0,0,500,510,0,0,38,3,1764793040931,blink,5497,11820.00007,1764793040931
597,5499,0,0,0,0,502,512,0,0,38,4,1764793040932,blink,5498,11821.00007,1764793040932
598,5500,0,0,0,0,515,511,0,91,39,5,1764793040933,blink,5499,11822.00007,1764793040933
599,5501,0,0,0,0,521,513,0,132,38,5,1764793040934,blink,5500,11823.00007,1764793040934
600,5502,0,0,0,0,519,515,0,148,39,5,1764793040935,blink,5501,11824.00007,1764793040935
601,5503,0,0,0,0,521,515,0,149,38,5,1764793040936,blink,5502,11825.00007,1764793040936
602,5504,0,0,0,0,514,515,1,135,38,5,1764793040937,blink,5503,11826.00007,1764793040937
603,5505,0,0,0,0,515,512,0,113,38,4,1764793040938,blink,5504,11827.00007,1764793040938
604,5506,0,0,0,0,512,512,0,66,38,3,1764793040939,blink,5505,11828.00007,1764793040939
605,5507,0,0,0,0,512,513,0,3,38,3,1764793040940,blink,5506,11829.00007,1764793040940
606,5508,0,0,0,0,505,515,0,0,38,5,1764793040941,blink,5507,11830.00007,1764793040941
607,5509,0,0,0,0,507,515,0,0,38,5,1764793040942,blink,5508,11831.00007,1764793040942
608,5510,0,0,0,0,507,514,0,0,38,5,1764793040943,blink,5509,11832.00007,1764793040943
609,5511,0,0,0,0,508,513,0,0,38,5,1764793040944,blink,5510,11833.00007,1764793040944
610,5512,0,0,0,0,506,512,0,0,39,5,1764793040945,blink,5511,11834.00007,1764793040945
611,5513,0,0,0,0,506,513,0,0,38,5,1764793040946,blink,5512,11835.00007,1764793040946
612,5514,0,0,0,0,500,514,0,0,38,3,1764793040947,blink,5513,11836.00007,1764793040947
613,5515,0,0,0,0,494,515,0,0,38,2,1764793040948,blink,5514,11837.00007,1764793040948
614,5516,0,0,0,0,505,515,1,114,38,5,1764793040949,blink,5515,11838.00007,1764793040949
615,5517,0,0,0,0,516,513,0,166,38,5,1764793040950,blink,5516,11839.00007,1764793040950
616,5518,0,0,0,0,519,512,0,199,38,5,1764793040951,blink,5517,11840.00007,1764793040951
617,5519,0,0,0,0,515,514,0,238,38,5,1764793040952,blink,5518,11841.00007,1764793040952
618,5520,0,0,0,0,514,513,1,257,38,5,1764793040953,blink,5519,11842.00007,1764793040953
619,5521,0,0,0,0,513,513,0,255,38,5,1764793040954,blink,5520,11843.00007,1764793040954
620,5522,0,0,0,0,523,511,0,234,38,4,1764793040955,blink,5521,11844.00007,1764793040955
621,5523,0,0,0,0,518,512,0,176,38,3,1764793040956,blink,5522,11845.00007,1764793040956
622,5524,0,0,0,0,518,514,1,117,38,4,1764793040957,blink,5523,11846.00007,1764793040957
623,5525,0,0,0,0,500,514,0,87,38,5,1764793040958,blink,5524,11847.00007,1764793040958
624,5526,0,0,0,0,505,513,0,83,38,5,1764793040959,blink,5525,11848.00007,1764793040959
625,5527,0,0,0,0,504,513,0,95,38,5,1764793040960,blink,5526,11849.00007,1764793040960
626,5528,0,0,0,0,504,512,1,108,38,5,1764793040961,blink,5527,11850.00007,1764793040961
627,5529,0,0,0,0,508,510,0,103,38,5,1764793040962,blink,5528,11851.00007,1764793040962
628,5530,0,0,0,0,513,509,0,102,38,4,1764793040963,blink,5529,11852.00007,1764793040963
629,5531,0,0,0,0,495,510,0,143,38,3,1764793040964,blink,5530,11853.00007,1764793040964
630,5532,0,0,0,0,504,509,0,223,38,3,1764793040965,blink,5531,11854.00007,1764793040965
631,5533,0,0,0,0,510,508,0,278,38,5,1764793040966,blink,5532,11855.00007,1764793040966
632,5534,0,0,0,0,512,507,0,308,38,5,1764793040967,blink,5533,11856.00007,1764793040967
633,5535,0,0,0,0,514,507,0,316,38,5,1764793040968,blink,5534,11857.00007,1764793040968
634,5536,0,0,0,0,511,508,0,309,38,5,1764793040969,blink,5535,11858.00007,1764793040969
635,5537,0,0,0,0,511,508,0,299,38,5,1764793040970,blink,5536,11859.00007,1764793040970
636,5538,0,0,0,0,511,509,0,287,38,5,1764793040971,blink,5537,11860.00007,1764793040971
637,5539,0,0,0,0,531,512,0,265,38,3,1764793040972,blink,5538,11861.00007,1764793040972
638,5540,0,0,0,0,526,513,0,199,39,2,1764793040973,blink,5539,11862.00007,1764793040973
639,5541,0,0,0,0,512,513,0,123,38,5,1764793040974,blink,5540,11863.00007,1764793040974
640,5542,0,0,0,0,498,513,0,60,39,5,1764793040975,blink,5541,11864.00007,1764793040975
641,5543,0,0,0,0,508,514,0,49,38,5,1764793040976,blink,5542,11865.00007,1764793040976
642,5544,0,0,0,0,506,515,1,79,38,5,1764793040977,blink,5543,11866.00007,1764793040977
643,5545,0,0,0,0,508,514,0,100,38,5,1764793040978,blink,5544,11867.00007,1764793040978
644,5546,0,0,0,0,509,515,0,114,38,5,1764793040979,blink,5545,11868.00007,1764793040979
645,5547,0,0,0,0,502,516,0,141,39,4,1764793040980,blink,5546,11869.00007,1764793040980
646,5548,0,0,0,0,502,515,1,197,38,3,1764793040981,blink,5547,11870.00007,1764793040981
647,5549,0,0,0,0,505,514,0,263,38,4,1764793040982,blink,5548,11871.00007,1764793040982
648,5550,0,0,0,0,510,513,0,318,38,5,1764793040983,blink,5549,11872.00007,1764793040983
649,5551,0,0,0,0,512,514,0,354,38,5,1764793040984,blink,5550,11873.00007,1764793040984
650,5552,0,0,0,0,518,513,1,366,38,5,1764793040985,blink,5551,11874.00007,1764793040985
651,5553,0,0,0,0,512,510,0,361,38,5,1764793040986,blink,5552,11875.00007,1764793040986
652,5554,0,0,0,0,507,510,0,348,38,5,1764793040987,blink,5553,11876.00007,1764793040987
653,5555,0,0,0,0,518,509,0,332,38,4,1764793040988,blink,5554,11877.00007,1764793040988
654,5556,0,0,0,0,519,508,0,283,39,3,1764793040989,blink,5555,11878.00007,1764793040989
655,5557,0,0,0,0,519,508,0,214,38,3,1764793040990,blink,5556,11879.00007,1764793040990
656,5558,0,0,0,0,505,511,0,171,38,5,1764793040991,blink,5557,11880.00007,1764793040991
657,5559,0,0,0,0,505,512,0,172,38,5,1764793040992,blink,5558,11881.00007,1764793040992
658,5560,0,0,0,0,499,511,0,180,38,5,1764793040993,blink,5559,11882.00007,1764793040993
659,5561,0,0,0,0,507,510,0,176,38,5,1764793040994,blink,5560,11883.00007,1764793040994
660,5562,0,0,0,0,501,509,0,171,38,5,1764793040995,blink,5561,11884.00007,1764793040995
661,5563,0,0,0,0,514,511,0,189,38,5,1764793040996,blink,5562,11885.00007,1764793040996
662,5564,0,0,0,0,502,510,0,222,38,3,1764793040997,blink,5563,11886.00007,1764793040997
663,5565,0,0,0,0,503,511,0,277,38,2,1764793040998,blink,5564,11887.00007,1764793040998
664,5566,0,0,0,0,508,512,0,339,39,5,1764793040999,blink,5565,11888.00007,1764793040999
665,5567,0,0,0,0,513,515,0,382,38,5,1764793041000,blink,5566,11889.00007,1764793041000
666,5568,0,0,0,0,520,515,1,403,38,5,1764793041001,blink,5567,11890.00007,1764793041001
667,5569,0,0,0,0,514,515,0,412,38,5,1764793041002,blink,5568,11891.00007,1764793041002
668,5570,0,0,0,0,519,514,0,401,38,5,1764793041003,blink,5569,11892.00007,1764793041003
669,5571,0,0,0,0,508,513,0,387,38,5,1764793041004,blink,5570,11893.00007,1764793041004
670,5572,0,0,0,0,515,512,0,365,38,4,1764793041005,blink,5571,11894.00007,1764793041005
671,5573,0,0,0,0,521,513,0,318,38,3,1764793041006,blink,5572,11895.00007,1764793041006
672,5574,0,0,0,0,512,513,0,247,38,4,1764793041007,blink,5573,11896.00007,1764793041007
673,5575,0,0,0,0,497,513,0,209,38,5,1764793041008,blink,5574,11897.00007,1764793041008
674,5576,0,0,0,0,508,513,1,192,38,5,1764793041009,blink,5575,11898.00007,1764793041009
675,5577,0,0,0,0,505,512,0,196,38,5,1764793041010,blink,5576,11899.00007,1764793041010
676,5578,0,0,0,0,503,513,0,208,38,5,1764793041011,blink,5577,11900.00007,1764793041011
677,5579,0,0,0,0,506,514,0,215,38,5,1764793041012,blink,5578,11901.00007,1764793041012
678,5580,0,0,0,0,505,513,0,225,39,4,1764793041013,blink,5579,11902.00007,1764793041013
679,5581,0,0,0,0,488,513,0,269,38,3,1764793041014,blink,5580,11903.00007,1764793041014
680,5582,0,0,0,0,507,512,0,330,39,3,1764793041015,blink,5581,11904.00007,1764793041015
681,5583,0,0,0,0,517,512,0,375,39,5,1764793041016,blink,5582,11905.00007,1764793041016
682,5584,0,0,0,0,520,513,0,379,38,5,1764793041017,blink,5583,11906.00007,1764793041017
683,5585,0,0,0,0,521,512,0,376,38,5,1764793041018,blink,5584,11907.00007,1764793041018
684,5586,0,0,0,0,520,515,0,403,38,5,1764793041019,blink,5585,11908.00007,1764793041019
685,5587,0,0,0,0,511,516,0,440,38,5,1764793041020,blink,5586,11909.00007,1764793041020
686,5588,0,0,0,0,511,514,1,455,38,4,1764793041021,blink,5587,11910.00007,1764793041021
687,5589,0,0,0,0,519,514,0,438,38,3,1764793041022,blink,5588,11911.00007,1764793041022
688,5590,0,0,0,0,519,514,0,389,38,2,1764793041023,blink,5589,11912.00007,1764793041023
689,5591,0,0,0,0,520,513,0,323,38,5,1764793041024,blink,5590,11913.00007,1764793041024
690,5592,0,0,0,0,508,513,1,279,38,5,1764793041025,blink,5591,11914.00007,1764793041025
691,5593,0,0,0,0,498,512,0,263,38,5,1764793041026,blink,5592,11915.00007,1764793041026
692,5594,0,0,0,0,503,514,0,274,38,5,1764793041027,blink,5593,11916.00007,1764793041027
693,5595,0,0,0,0,504,514,0,302,38,5,1764793041028,blink,5594,11917.00007,1764793041028
694,5596,0,0,0,0,507,514,1,305,38,5,1764793041029,blink,5595,11918.00007,1764793041029
695,5597,0,0,0,0,503,513,0,309,38,4,1764793041030,blink,5596,11919.00007,1764793041030
696,5598,0,0,0,0,496,513,0,348,38,3,1764793041031,blink,5597,11920.00007,1764793041031
697,5599,0,0,0,0,514,512,0,403,38,4,1764793041032,blink,5598,11921.00007,1764793041032
698,5600,0,0,0,0,515,510,0,449,38,5,1764793041033,blink,5599,11922.00007,1764793041033
699,5601,0,0,0,0,517,511,0,476,38,5,1764793041034,blink,5600,11923.00007,1764793041034
700,5602,0,0,0,0,518,510,0,494,38,5,1764793041035,blink,5601,11924.00007,1764793041035
701,5603,0,0,0,0,519,512,0,502,38,5,1764793041036,blink,5602,11925.00007,1764793041036
702,5604,0,0,0,0,514,515,1,501,38,5,1764793041037,blink,5603,11926.00007,1764793041037
703,5605,0,0,0,0,510,512,0,479,38,4,1764793041038,blink,5604,11927.00007,1764793041038
704,5606,0,0,0,0,523,511,0,411,38,3,1764793041039,blink,5605,11928.00007,1764793041039
705,5607,0,0,0,0,514,512,0,330,38,3,1764793041040,blink,5606,11929.00007,1764793041040
706,5608,0,0,0,0,508,511,1,272,38,5,1764793041041,blink,5607,11930.00007,1764793041041
707,5609,0,0,0,0,504,512,0,249,38,5,1764793041042,blink,5608,11931.00007,1764793041042
708,5610,0,0,0,0,502,511,0,255,38,5,1764793041043,blink,5609,11932.00007,1764793041043
709,5611,0,0,0,0,506,516,0,280,38,5,1764793041044,blink,5610,11933.00007,1764793041044
710,5612,0,0,0,0,515,516,1,308,38,5,1764793041045,blink,5611,11934.00007,1764793041045
711,5613,0,0,0,0,506,514,0,337,38,5,1764793041046,blink,5612,11935.00007,1764793041046
712,5614,0,0,0,0,496,515,0,369,38,3,1764793041047,blink,5613,11936.00007,1764793041047
713,5615,0,0,0,0,504,515,0,451,38,2,1764793041048,blink,5614,11937.00007,1764793041048
714,5616,0,0,0,0,509,513,1,531,38,5,1764793041049,blink,5615,11938.00007,1764793041049
715,5617,0,0,0,0,518,511,0,579,38,5,1764793041050,blink,5616,11939.00007,1764793041050
716,5618,0,0,0,0,516,511,0,604,38,5,1764793041051,blink,5617,11940.00007,1764793041051
717,5619,0,0,0,0,514,512,0,627,38,5,1764793041052,blink,5618,11941.00007,1764793041052
718,5620,0,0,0,0,517,511,0,640,38,5,1764793041053,blink,5619,11942.00007,1764793041053
719,5621,0,0,0,0,513,511,0,640,38,5,1764793041054,blink,5620,11943.00007,1764793041054
720,5622,0,0,0,0,514,512,0,613,38,4,1764793041055,blink,5621,11944.00007,1764793041055
721,5623,0,0,0,0,522,514,0,535,38,3,1764793041056,blink,5622,11945.00007,1764793041056
722,5624,0,0,0,0,508,513,1,435,38,4,1764793041057,blink,5623,11946.00007,1764793041057
723,5625,0,0,0,0,502,512,0,359,38,5,1764793041058,blink,5624,11947.00007,1764793041058
724,5626,0,0,0,0,499,513,0,326,38,5,1764793041059,blink,5625,11948.00007,1764793041059
725,5627,0,0,0,0,506,514,0,305,38,5,1764793041060,blink,5626,11949.00007,1764793041060
726,5628,0,0,0,0,506,513,1,320,38,5,1764793041061,blink,5627,11950.00007,1764793041061
727,5629,0,0,0,0,508,512,0,333,38,5,1764793041062,blink,5628,11951.00007,1764793041062
728,5630,0,0,0,0,508,512,0,352,38,4,1764793041063,blink,5629,11952.00007,1764793041063
729,5631,0,0,0,0,502,512,0,408,38,3,1764793041064,blink,5630,11953.00007,1764793041064
730,5632,0,0,0,0,506,511,0,485,38,3,1764793041065,blink,5631,11954.00007,1764793041065
731,5633,0,0,0,0,517,512,0,567,38,5,1764793041066,blink,5632,11955.00007,1764793041066
732,5634,0,0,0,0,515,513,0,591,38,5,1764793041067,blink,5633,11956.00007,1764793041067
733,5635,0,0,0,0,505,513,0,607,38,5,1764793041068,blink,5634,11957.00007,1764793041068
734,5636,0,0,0,0,514,513,0,608,38,5,1764793041069,blink,5635,11958.00007,1764793041069
735,5637,0,0,0,0,512,514,0,606,38,5,1764793041070,blink,5636,11959.00007,1764793041070
736,5638,0,0,0,0,513,515,0,590,38,5,1764793041071,blink,5637,11960.00007,1764793041071
737,5639,0,0,0,0,517,514,0,555,38,3,1764793041072,blink,5638,11961.00007,1764793041072
738,5640,0,0,0,0,522,513,1,488,38,2,1764793041073,blink,5639,11962.00007,1764793041073
739,5641,0,0,0,0,508,514,0,423,38,5,1764793041074,blink,5640,11963.00007,1764793041074
740,5642,0,0,0,0,505,514,0,380,38,5,1764793041075,blink,5641,11964.00007,1764793041075
741,5643,0,0,0,0,498,514,0,350,38,5,1764793041076,blink,5642,11965.00007,1764793041076
742,5644,0,0,0,0,508,514,1,336,38,5,1764793041077,blink,5643,11966.00007,1764793041077
743,5645,0,0,0,0,508,514,0,339,38,5,1764793041078,blink,5644,11967.00007,1764793041078
744,5646,0,0,0,0,512,515,0,342,38,5,1764793041079,blink,5645,11968.00007,1764793041079
745,5647,0,0,0,0,507,515,0,361,38,4,1764793041080,blink,5646,11969.00007,1764793041080
746,5648,0,0,0,0,504,516,1,417,38,3,1764793041081,blink,5647,11970.00007,1764793041081
747,5649,0,0,0,0,504,515,0,483,38,4,1764793041082,blink,5648,11971.00007,1764793041082
748,5650,0,0,0,0,512,515,0,532,38,5,1764793041083,blink,5649,11972.00007,1764793041083
749,5651,0,0,0,0,520,514,0,556,38,5,1764793041084,blink,5650,11973.00007,1764793041084
750,5652,0,0,0,0,521,514,0,567,38,5,1764793041085,blink,5651,11974.00007,1764793041085
751,5653,0,0,0,0,515,513,0,563,38,5,1764793041086,blink,5652,11975.00007,1764793041086
752,5654,0,0,0,0,503,512,0,547,38,5,1764793041087,blink,5653,11976.00007,1764793041087
753,5655,0,0,0,0,505,511,0,519,38,4,1764793041088,blink,5654,11977.00007,1764793041088
754,5656,0,0,0,0,524,510,0,469,38,3,1764793041089,blink,5655,11978.00007,1764793041089
755,5657,0,0,0,0,519,511,0,419,38,3,1764793041090,blink,5656,11979.00007,1764793041090
756,5658,0,0,0,0,511,511,0,369,38,5,1764793041091,blink,5657,11980.00007,1764793041091
757,5659,0,0,0,0,497,512,0,346,38,5,1764793041092,blink,5658,11981.00007,1764793041092
758,5660,0,0,0,0,508,511,1,330,39,5,1764793041093,blink,5659,11982.00007,1764793041093
759,5661,0,0,0,0,507,511,0,326,38,5,1764793041094,blink,5660,11983.00007,1764793041094
760,5662,0,0,0,0,502,511,0,335,38,5,1764793041095,blink,5661,11984.00007,1764793041095
761,5663,0,0,0,0,504,511,0,349,38,5,1764793041096,blink,5662,11985.00007,1764793041096
762,5664,0,0,0,0,504,511,0,361,38,3,1764793041097,blink,5663,11986.00007,1764793041097
763,5665,0,0,0,0,495,511,0,384,38,2,1764793041098,blink,5664,11987.00007,1764793041098
764,5666,0,0,0,0,508,513,0,444,38,5,1764793041099,blink,5665,11988.00007,1764793041099
765,5667,0,0,0,0,519,514,0,523,38,5,1764793041100,blink,5666,11989.00007,1764793041100
766,5668,0,0,0,0,526,514,0,579,38,5,1764793041101,blink,5667,11990.00007,1764793041101
767,5669,0,0,0,0,519,514,0,603,38,5,1764793041102,blink,5668,11991.00007,1764793041102
768,5670,0,0,0,0,514,514,0,611,38,5,1764793041103,blink,5669,11992.00007,1764793041103
769,5671,0,0,0,0,506,514,0,599,38,5,1764793041104,blink,5670,11993.00007,1764793041104
770,5672,0,0,0,0,521,513,0,576,38,4,1764793041105,blink,5671,11994.00007,1764793041105
771,5673,0,0,0,0,519,512,0,527,38,3,1764793041106,blink,5672,11995.00007,1764793041106
772,5674,0,0,0,0,514,511,0,464,38,4,1764793041107,blink,5673,11996.00007,1764793041107
773,5675,0,0,0,0,501,511,0,411,38,5,1764793041108,blink,5674,11997.00007,1764793041108
774,5676,0,0,0,0,505,511,0,378,38,5,1764793041109,blink,5675,11998.00007,1764793041109
775,5677,0,0,0,0,503,511,0,365,38,5,1764793041110,blink,5676,11999.00007,1764793041110
776,5678,0,0,0,0,504,511,0,372,39,5,1764793041111,blink,5677,12000.00007,1764793041111
777,5679,0,0,0,0,507,512,0,393,38,5,1764793041112,blink,5678,12001.00007,1764793041112
778,5680,0,0,0,0,502,509,1,415,38,4,1764793041113,blink,5679,12002.00007,1764793041113
779,5681,0,0,0,0,497,512,0,435,38,3,1764793041114,blink,5680,12003.00007,1764793041114
780,5682,0,0,0,0,506,512,0,479,38,3,1764793041115,blink,5681,12004.00007,1764793041115
781,5683,0,0,0,0,514,514,0,531,38,5,1764793041116,blink,5682,12005.00007,1764793041116
782,5684,0,0,0,0,515,512,1,562,38,5,1764793041117,blink,5683,12006.00007,1764793041117
783,5685,0,0,0,0,521,511,0,595,38,5,1764793041118,blink,5684,12007.00007,1764793041118
